throughput,frame_nr,pkt_nr,n_elements
32,516,79311,128
32,516,79350,128
32,516,79389,12
32,517,79466,128
32,517,79504,128
32,517,79543,13
32,518,79619,128
32,518,79658,128
32,518,79697,4
32,519,79773,128
32,519,79811,128
32,519,79850,10
32,520,79926,128
32,520,79966,128
32,520,80004,11
32,521,80080,128
32,521,80119,128
32,521,80157,11
32,522,80234,128
32,522,80273,128
32,522,80312,7
32,523,80388,128
32,523,80427,128
32,523,80465,7
32,524,80542,128
32,524,80580,128
32,524,80619,8
32,525,80696,128
32,525,80734,128
32,525,80772,6
32,526,80850,128
64,0,58,128
64,0,96,9
64,1,172,128
64,1,211,128
64,2,326,128
64,2,364,128
64,2,402,4
64,3,479,128
64,3,517,128
64,3,556,5
64,4,633,128
64,4,671,128
64,4,710,6
64,5,786,128
64,5,825,128
64,5,863,6
64,6,939,128
64,6,979,128
64,6,1017,5
64,7,1094,128
64,7,1132,128
64,8,1246,128
64,8,1285,128
64,9,1399,128
64,9,1476,127
64,10,1551,128
64,10,1590,128
64,10,1629,7
64,11,1706,128
64,11,1744,128
64,11,1783,8
64,12,1859,128
64,12,1898,128
64,12,1936,9
64,13,2012,128
64,13,2052,128
64,13,2090,7
64,14,2167,128
64,14,2205,128
64,14,2244,6
64,15,2320,128
64,15,2359,128
64,15,2397,10
64,16,2474,128
64,16,2514,128
64,16,2552,12
64,17,2627,128
64,17,2666,128
64,17,2705,5
64,18,2782,128
64,18,2821,128
64,18,2859,8
64,19,2935,128
64,19,2973,128
64,19,3012,6
64,20,3089,128
64,20,3128,128
64,20,3166,8
64,21,3243,128
64,21,3281,128
64,21,3320,10
64,22,3396,128
64,22,3435,128
64,22,3473,7
64,23,3550,128
64,23,3589,128
64,23,3627,8
64,24,3704,128
64,24,3743,128
64,24,3781,12
64,25,3857,128
64,25,3896,128
64,25,3935,7
64,26,4011,128
64,26,4050,128
64,26,4088,3
64,27,4165,128
64,27,4204,128
64,27,4242,11
64,28,4318,128
64,28,4357,128
64,28,4395,12
64,29,4472,128
64,29,4511,128
64,29,4549,11
64,30,4626,128
64,30,4665,128
64,30,4703,3
64,31,4780,128
64,31,4819,128
64,31,4858,9
64,32,4934,128
64,32,4972,128
64,32,5010,11
64,33,5087,128
64,33,5126,128
64,33,5164,9
64,34,5241,128
64,34,5280,128
64,34,5318,7
64,35,5394,128
64,35,5433,128
64,35,5471,10
64,36,5549,128
64,36,5587,128
64,36,5625,11
64,37,5701,128
64,37,5741,128
64,37,5779,12
64,38,5856,128
64,38,5895,128
64,38,5933,7
64,39,6009,128
64,39,6048,128
64,39,6086,4
64,40,6163,128
64,40,6202,128
64,40,6240,8
64,41,6316,128
64,41,6355,128
64,41,6394,11
64,42,6470,128
64,42,6509,128
64,42,6547,8
64,43,6624,128
64,43,6662,128
64,43,6701,6
64,44,6777,128
64,44,6817,128
64,44,6855,9
64,45,6932,128
64,45,6970,128
64,45,7008,7
64,46,7085,128
64,46,7124,128
64,46,7162,11
64,47,7239,128
64,47,7278,128
64,47,7317,9
64,48,7392,128
64,48,7431,128
64,48,7470,10
64,49,7547,128
64,49,7585,128
64,49,7623,10
64,50,7700,128
64,50,7739,128
64,50,7777,9
64,51,7854,128
64,51,7893,128
64,51,7931,8
64,52,8007,128
64,52,8046,128
64,52,8084,9
64,53,8161,128
64,53,8199,128
64,53,8238,9
64,54,8315,128
64,54,8354,128
64,54,8392,12
64,55,8468,128
64,55,8507,128
64,55,8545,12
64,56,8622,128
64,56,8661,128
64,56,8699,11
64,57,8775,128
64,57,8814,128
64,57,8853,6
64,58,8929,128
64,58,8968,128
64,58,9007,8
64,59,9083,128
64,59,9122,128
64,59,9160,5
64,60,9237,128
64,60,9276,128
64,60,9314,5
64,61,9391,128
64,61,9429,128
64,61,9468,6
64,62,9544,128
64,62,9583,128
64,62,9621,5
64,63,9698,128
64,63,9736,128
64,64,9850,128
64,64,9889,128
64,65,10003,128
64,65,10042,128
64,65,10080,7
64,66,10157,128
64,66,10195,128
64,66,10234,9
64,67,10311,128
64,67,10350,128
64,67,10388,6
64,68,10464,128
64,68,10503,128
64,68,10542,5
64,69,10618,128
64,69,10657,128
64,69,10695,9
64,70,10772,128
64,70,10810,128
64,70,10849,6
64,71,10925,128
64,71,10964,128
64,71,11003,8
64,72,11079,128
64,72,11118,128
64,72,11156,10
64,73,11233,128
64,73,11271,128
64,73,11310,3
64,74,11387,128
64,74,11425,128
64,74,11464,12
64,75,11541,128
64,75,11579,128
64,75,11618,6
64,76,11694,128
64,76,11733,128
64,76,11771,11
64,77,11848,128
64,77,11887,128
64,77,11925,3
64,78,12001,128
64,78,12041,128
64,78,12079,3
64,79,12156,128
64,79,12194,128
64,79,12232,8
64,80,12309,128
64,80,12347,128
64,80,12386,4
64,81,12463,128
64,81,12502,128
64,81,12540,5
64,82,12616,128
64,82,12655,128
64,82,12694,9
64,83,12770,128
64,83,12809,128
64,83,12847,6
64,84,12924,128
64,84,13001,126
64,85,13077,128
64,85,13116,128
64,86,13229,128
64,86,13268,128
64,86,13306,7
64,87,13382,128
64,87,13422,128
64,87,13460,8
64,88,13537,128
64,88,13575,128
64,88,13613,8
64,89,13690,128
64,89,13729,128
64,89,13767,8
64,90,13845,128
64,90,13883,128
64,90,13921,11
64,91,13998,128
64,91,14036,128
64,91,14075,4
64,92,14152,128
64,92,14190,128
64,92,14229,3
64,93,14305,128
64,93,14344,128
64,94,14458,128
64,94,14497,128
64,94,14535,5
64,95,14611,128
64,95,14650,128
64,95,14689,7
64,96,14766,128
64,96,14804,128
64,96,14843,7
64,97,14919,128
64,97,14958,128
64,97,14996,7
64,98,15072,128
64,98,15111,128
64,98,15150,4
64,99,15226,128
64,99,15265,128
64,100,15379,128
64,100,15417,128
64,100,15456,5
64,101,15533,128
64,101,15572,128
64,101,15610,5
64,102,15686,128
64,102,15725,128
64,102,15764,3
64,103,15840,128
64,103,15879,128
64,103,15917,7
64,104,15994,128
64,104,16033,128
64,104,16071,10
64,105,16147,128
64,105,16186,128
64,105,16225,6
64,106,16301,128
64,106,16340,128
64,106,16378,11
64,107,16455,128
64,107,16495,128
64,107,16532,6
64,108,16609,128
64,108,16647,128
64,109,16761,128
64,109,16800,128
64,109,16838,6
64,110,16915,128
64,110,16954,128
64,110,16992,4
64,111,17068,128
64,111,17107,128
64,111,17146,8
64,112,17223,128
64,112,17261,128
64,112,17300,7
64,113,17376,128
64,113,17415,128
64,113,17453,5
64,114,17531,128
64,114,17568,128
64,114,17607,7
64,115,17684,128
64,115,17722,128
64,115,17761,15
64,116,17837,128
64,116,17876,128
64,116,17915,5
64,117,17991,128
64,117,18029,128
64,117,18068,13
64,118,18144,128
64,118,18184,128
64,118,18222,12
64,119,18299,128
64,119,18338,128
64,119,18376,10
64,120,18452,128
64,120,18491,128
64,120,18529,16
64,121,18606,128
64,121,18645,128
64,121,18683,8
64,122,18760,128
64,122,18799,128
64,122,18837,10
64,123,18913,128
64,123,18952,128
64,124,19066,128
64,124,19105,128
64,124,19143,11
64,125,19219,128
64,125,19259,128
64,125,19297,8
64,126,19373,128
64,126,19412,128
64,126,19451,13
64,127,19527,128
64,127,19565,128
64,127,19604,11
64,128,19681,128
64,128,19720,128
64,128,19758,3
64,129,19834,128
64,129,19873,128
64,129,19912,8
64,130,19988,128
64,130,20028,128
64,130,20065,13
64,131,20142,128
64,131,20180,128
64,131,20219,9
64,132,20296,128
64,132,20334,128
64,132,20373,10
64,133,20450,128
64,133,20488,128
64,133,20526,11
64,134,20603,128
64,134,20641,128
64,134,20680,6
64,135,20757,128
64,135,20796,128
64,135,20834,9
64,136,20910,128
64,136,20949,128
64,136,20988,10
64,137,21065,128
64,137,21103,128
64,137,21141,12
64,138,21218,128
64,138,21256,128
64,138,21295,12
64,139,21371,128
64,139,21410,128
64,139,21449,14
64,140,21525,128
64,140,21564,128
64,140,21602,13
64,141,21679,128
64,141,21718,128
64,141,21756,10
64,142,21833,128
64,142,21872,128
64,142,21910,14
64,143,21986,128
64,143,22025,128
64,143,22064,10
64,144,22140,128
64,144,22179,128
64,144,22217,12
64,145,22293,128
64,145,22332,128
64,145,22371,8
64,146,22448,128
64,146,22487,128
64,146,22525,9
64,147,22601,128
64,147,22640,128
64,147,22678,12
64,148,22755,128
64,148,22794,128
64,148,22832,9
64,149,22909,128
64,149,22947,128
64,149,22986,8
64,150,23063,128
64,150,23101,128
64,151,23215,128
64,151,23253,128
64,151,23292,13
64,152,23368,128
64,152,23407,128
64,152,23446,12
64,153,23523,128
64,153,23561,128
64,153,23600,6
64,154,23676,128
64,154,23715,128
64,154,23753,10
64,155,23830,128
64,155,23869,128
64,155,23907,11
64,156,23983,128
64,156,24022,128
64,156,24061,10
64,157,24137,128
64,157,24176,128
64,157,24214,7
64,158,24291,128
64,158,24329,128
64,158,24368,8
64,159,24444,128
64,159,24483,128
64,159,24522,13
64,160,24598,128
64,160,24637,128
64,160,24675,10
64,161,24752,128
64,161,24791,128
64,161,24829,9
64,162,24906,128
64,162,24945,128
64,162,24983,13
64,163,25059,128
64,163,25098,128
64,163,25136,3
64,164,25214,128
64,164,25253,128
64,164,25290,3
64,165,25366,128
64,165,25405,128
64,165,25444,12
64,166,25521,128
64,166,25560,128
64,166,25598,10
64,167,25674,128
64,167,25713,128
64,167,25751,6
64,168,25828,128
64,168,25867,128
64,168,25905,9
64,169,25982,128
64,169,26020,128
64,169,26059,12
64,170,26135,128
64,170,26174,128
64,170,26212,8
64,171,26289,128
64,171,26328,128
64,171,26367,6
64,172,26442,128
64,172,26481,128
64,172,26520,12
64,173,26597,128
64,173,26635,128
64,173,26674,11
64,174,26750,128
64,174,26789,128
64,174,26827,10
64,175,26904,128
64,175,26943,128
64,175,26981,8
64,176,27058,128
64,176,27096,128
64,176,27135,9
64,177,27211,128
64,177,27250,128
64,177,27288,5
64,178,27365,128
64,178,27404,128
64,178,27442,10
64,179,27518,128
64,179,27557,128
64,179,27596,12
64,180,27672,128
64,180,27711,128
64,180,27750,6
64,181,27826,128
64,181,27864,128
64,181,27903,7
64,182,27980,128
64,182,28019,128
64,182,28057,12
64,183,28133,128
64,183,28172,128
64,183,28211,8
64,184,28287,128
64,184,28326,128
64,184,28364,9
64,185,28441,128
64,185,28480,128
64,185,28518,14
64,186,28595,128
64,186,28634,128
64,186,28672,16
64,187,28749,128
64,187,28787,128
64,187,28825,12
64,188,28902,128
64,188,28941,128
64,188,28979,8
64,189,29056,128
64,189,29094,128
64,189,29133,6
64,190,29209,128
64,190,29249,128
64,190,29286,9
64,191,29364,128
64,191,29402,128
64,191,29441,12
64,192,29517,128
64,192,29555,128
64,192,29594,6
64,193,29670,128
64,193,29710,128
64,193,29748,13
64,194,29824,128
64,194,29864,128
64,194,29901,7
64,195,29979,128
64,195,30017,128
64,195,30055,5
64,196,30132,128
64,196,30171,128
64,196,30209,8
64,197,30285,128
64,197,30324,128
64,197,30363,10
64,198,30440,128
64,198,30478,128
64,198,30516,11
64,199,30594,128
64,199,30632,128
64,199,30670,5
64,200,30747,128
64,200,30786,128
64,201,30899,128
64,201,30938,128
64,201,30976,13
64,202,31052,128
64,202,31092,128
64,202,31130,6
64,203,31207,128
64,203,31245,128
64,203,31284,8
64,204,31360,128
64,204,31399,128
64,204,31437,7
64,205,31514,128
64,205,31553,128
64,205,31591,15
64,206,31668,128
64,206,31706,128
64,206,31745,9
64,207,31822,128
64,207,31860,128
64,207,31898,7
64,208,31975,128
64,208,32013,128
64,209,32128,128
64,209,32167,128
64,209,32205,7
64,210,32281,128
64,210,32320,128
64,210,32359,7
64,211,32435,128
64,211,32474,128
64,211,32512,6
64,212,32590,128
64,212,32628,128
64,212,32666,8
64,213,32743,128
64,213,32781,128
64,213,32820,10
64,214,32897,128
64,214,32935,128
64,214,32973,9
64,215,33050,128
64,215,33088,128
64,215,33127,10
64,216,33204,128
64,216,33242,128
64,216,33281,9
64,217,33357,128
64,217,33397,128
64,217,33434,11
64,218,33511,128
64,218,33550,128
64,218,33588,9
64,219,33665,128
64,219,33703,128
64,219,33742,14
64,220,33818,128
64,220,33858,128
64,220,33896,7
64,221,33972,128
64,221,34011,128
64,221,34049,8
64,222,34126,128
64,222,34165,128
64,222,34203,8
64,223,34280,128
64,223,34318,128
64,223,34357,10
64,224,34433,128
64,224,34472,128
64,224,34511,5
64,225,34587,128
64,225,34626,128
64,225,34664,8
64,226,34740,128
64,226,34779,128
64,226,34818,8
64,227,34895,128
64,227,34934,128
64,227,34972,7
64,228,35048,128
64,228,35087,128
64,228,35125,11
64,229,35202,128
64,229,35241,128
64,229,35279,11
64,230,35356,128
64,230,35394,128
64,230,35433,9
64,231,35509,128
64,231,35548,128
64,231,35586,10
64,232,35663,128
64,232,35702,128
64,232,35740,11
64,233,35816,128
64,233,35856,128
64,233,35894,12
64,234,35971,128
64,234,36009,128
64,234,36048,6
64,235,36124,128
64,235,36164,128
64,235,36201,10
64,236,36278,128
64,236,36316,128
64,236,36355,12
64,237,36431,128
64,237,36470,128
64,237,36509,9
64,238,36585,128
64,238,36624,128
64,238,36662,6
64,239,36739,128
64,239,36777,128
64,239,36816,8
64,240,36892,128
64,240,36931,128
64,240,36970,7
64,241,37046,128
64,241,37085,128
64,241,37123,11
64,242,37200,128
64,242,37238,128
64,242,37277,15
64,243,37354,128
64,243,37393,128
64,243,37431,9
64,244,37507,128
64,244,37547,128
64,244,37585,10
64,245,37661,128
64,245,37700,128
64,245,37738,11
64,246,37815,128
64,246,37853,128
64,246,37892,10
64,247,37969,128
64,247,38008,128
64,247,38046,11
64,248,38122,128
64,248,38161,128
64,248,38199,6
64,249,38277,128
64,249,38315,128
64,249,38353,11
64,250,38430,128
64,250,38469,128
64,250,38507,6
64,251,38584,128
64,251,38623,128
64,251,38661,6
64,252,38737,128
64,252,38776,128
64,252,38814,7
64,253,38890,128
64,253,38930,128
64,254,39044,128
64,254,39082,128
64,254,39121,7
64,255,39197,128
64,255,39236,128
64,255,39274,7
64,256,39351,128
64,256,39390,128
64,256,39428,14
64,257,39504,128
64,257,39543,128
64,257,39582,12
64,258,39658,128
64,258,39697,128
64,258,39735,7
64,259,39812,128
64,259,39851,128
64,259,39889,12
64,260,39965,128
64,260,40005,128
64,260,40043,12
64,261,40120,128
64,261,40158,128
64,261,40196,8
64,262,40273,128
64,262,40311,128
64,262,40350,10
64,263,40426,128
64,263,40466,128
64,263,40504,10
64,264,40580,128
64,264,40619,128
64,264,40658,5
64,265,40734,128
64,265,40773,128
64,265,40811,4
64,266,40888,128
64,266,40927,128
64,266,40965,9
64,267,41042,128
64,267,41081,128
64,267,41119,14
64,268,41195,128
64,268,41234,128
64,268,41272,13
64,269,41349,128
64,269,41388,128
64,269,41426,13
64,270,41503,128
64,270,41542,128
64,270,41580,14
64,271,41656,128
64,271,41695,128
64,271,41734,12
64,272,41810,128
64,272,41849,128
64,272,41887,8
64,273,41964,128
64,273,42002,128
64,273,42041,11
64,274,42117,128
64,274,42157,128
64,274,42195,9
64,275,42271,128
64,275,42310,128
64,275,42348,13
64,276,42425,128
64,276,42464,128
64,276,42502,10
64,277,42579,128
64,277,42617,128
64,277,42656,7
64,278,42732,128
64,278,42771,128
64,278,42809,9
64,279,42886,128
64,279,42925,128
64,279,42963,12
64,280,43039,128
64,280,43079,128
64,280,43117,7
64,281,43194,128
64,281,43232,128
64,281,43270,13
64,282,43347,128
64,282,43386,128
64,282,43424,13
64,283,43501,128
64,283,43540,128
64,283,43578,6
64,284,43655,128
64,284,43693,128
64,284,43732,9
64,285,43809,128
64,285,43847,128
64,285,43885,13
64,286,43962,128
64,286,44001,128
64,286,44039,6
64,287,44115,128
64,287,44155,128
64,287,44193,12
64,288,44269,128
64,288,44308,128
64,288,44347,12
64,289,44423,128
64,289,44462,128
64,289,44500,13
64,290,44577,128
64,290,44616,128
64,290,44654,11
64,291,44730,128
64,291,44769,128
64,291,44808,9
64,292,44884,128
64,292,44923,128
64,292,44962,12
64,293,45038,128
64,293,45076,128
64,293,45115,8
64,294,45191,128
64,294,45231,128
64,294,45269,8
64,295,45345,128
64,295,45384,128
64,295,45422,8
64,296,45499,128
64,296,45538,128
64,296,45576,13
64,297,45653,128
64,297,45692,128
64,297,45730,11
64,298,45806,128
64,298,45845,128
64,298,45883,8
64,299,45960,128
64,299,45999,128
64,299,46037,14
64,300,46113,128
64,300,46152,128
64,300,46191,10
64,301,46268,128
64,301,46307,128
64,301,46345,7
64,302,46421,128
64,302,46460,128
64,302,46499,15
64,303,46575,128
64,303,46614,128
64,303,46653,8
64,304,46729,128
64,304,46768,128
64,304,46806,8
64,305,46882,128
64,305,46921,128
64,305,46959,6
64,306,47036,128
64,306,47075,128
64,306,47113,10
64,307,47189,128
64,307,47229,128
64,307,47267,11
64,308,47344,128
64,308,47382,128
64,308,47420,8
64,309,47497,128
64,309,47536,128
64,309,47574,10
64,310,47651,128
64,310,47689,128
64,310,47728,7
64,311,47804,128
64,311,47843,128
64,311,47882,5
64,312,47958,128
64,312,47997,128
64,312,48035,11
64,313,48112,128
64,313,48151,128
64,313,48189,13
64,314,48266,128
64,314,48305,128
64,314,48343,8
64,315,48420,128
64,315,48458,128
64,315,48497,13
64,316,48573,128
64,316,48612,128
64,316,48650,12
64,317,48728,128
64,317,48766,128
64,317,48804,7
64,318,48880,128
64,318,48920,128
64,318,48958,5
64,319,49034,128
64,319,49073,128
64,319,49111,4
64,320,49188,128
64,320,49226,128
64,320,49265,9
64,321,49341,128
64,321,49381,128
64,321,49419,10
64,322,49495,128
64,322,49535,128
64,322,49572,11
64,323,49649,128
64,323,49688,128
64,323,49726,5
64,324,49803,128
64,324,49842,128
64,324,49880,4
64,325,49956,128
64,325,49995,128
64,325,50034,11
64,326,50110,128
64,326,50149,128
64,326,50187,17
64,327,50264,128
64,327,50302,128
64,327,50341,10
64,328,50417,128
64,328,50457,128
64,328,50495,17
64,329,50571,128
64,329,50610,128
64,329,50648,14
64,330,50725,128
64,330,50764,128
64,330,50802,5
64,331,50879,128
64,331,50917,128
64,331,50956,12
64,332,51032,128
64,332,51071,128
64,332,51109,12
64,333,51186,128
64,333,51225,128
64,333,51263,7
64,334,51339,128
64,334,51379,128
64,334,51417,9
64,335,51493,128
64,335,51532,128
64,335,51571,11
64,336,51648,128
64,336,51687,128
64,336,51724,21
64,337,51801,128
64,337,51840,128
64,337,51878,9
64,338,51955,128
64,338,51993,128
64,338,52032,12
64,339,52108,128
64,339,52147,128
64,339,52185,14
64,340,52262,128
64,340,52300,128
64,340,52339,11
64,341,52415,128
64,341,52455,128
64,341,52493,7
64,342,52569,128
64,342,52608,128
64,342,52646,11
64,343,52723,128
64,343,52762,128
64,343,52800,10
64,344,52877,128
64,344,52916,128
64,344,52954,13
64,345,53030,128
64,345,53069,128
64,345,53108,6
64,346,53184,128
64,346,53223,128
64,346,53261,10
64,347,53338,128
64,347,53376,128
64,347,53415,8
64,348,53492,128
64,348,53531,128
64,348,53569,7
64,349,53645,128
64,349,53684,128
64,349,53723,9
64,350,53799,128
64,350,53838,128
64,350,53876,12
64,351,53952,128
64,351,53991,128
64,351,54030,8
64,352,54106,128
64,352,54145,128
64,352,54183,11
64,353,54260,128
64,353,54299,128
64,353,54337,15
64,354,54414,128
64,354,54453,128
64,354,54491,11
64,355,54568,128
64,355,54606,128
64,355,54645,11
64,356,54721,128
64,356,54760,128
64,356,54798,14
64,357,54875,128
64,357,54913,128
64,357,54952,8
64,358,55028,128
64,358,55068,128
64,358,55106,12
64,359,55183,128
64,359,55222,128
64,359,55259,5
64,360,55336,128
64,360,55376,128
64,360,55413,16
64,361,55489,128
64,361,55529,128
64,361,55567,15
64,362,55643,128
64,362,55683,128
64,362,55721,6
64,363,55797,128
64,363,55835,128
64,363,55874,8
64,364,55951,128
64,364,55990,128
64,364,56028,13
64,365,56104,128
64,365,56143,128
64,365,56181,13
64,366,56258,128
64,366,56297,128
64,366,56335,14
64,367,56412,128
64,367,56450,128
64,367,56489,9
64,368,56566,128
64,368,56605,128
64,368,56643,12
64,369,56719,128
64,369,56758,128
64,369,56797,10
64,370,56873,128
64,370,56912,128
64,370,56950,11
64,371,57027,128
64,371,57066,128
64,371,57104,8
64,372,57180,128
64,372,57220,128
64,372,57258,16
64,373,57335,128
64,373,57373,128
64,373,57411,10
64,374,57488,128
64,374,57527,128
64,374,57565,9
64,375,57641,128
64,375,57680,128
64,375,57719,13
64,376,57795,128
64,376,57834,128
64,376,57872,13
64,377,57949,128
64,377,57988,128
64,377,58026,13
64,378,58103,128
64,378,58142,128
64,378,58180,11
64,379,58256,128
64,379,58295,128
64,379,58333,6
64,380,58411,128
64,380,58449,128
64,380,58487,9
64,381,58563,128
64,381,58602,128
64,381,58641,13
64,382,58718,128
64,382,58756,128
64,382,58795,6
64,383,58871,128
64,383,58910,128
64,383,58948,11
64,384,59025,128
64,384,59064,128
64,384,59102,13
64,385,59179,128
64,385,59217,128
64,385,59256,10
64,386,59332,128
64,386,59371,128
64,386,59410,13
64,387,59486,128
64,387,59525,128
64,387,59563,13
64,388,59640,128
64,388,59679,128
64,388,59717,9
64,389,59793,128
64,389,59832,128
64,389,59871,8
64,390,59947,128
64,390,59985,128
64,390,60024,9
64,391,60101,128
64,391,60140,128
64,391,60178,5
64,392,60254,128
64,392,60293,128
64,392,60332,8
64,393,60408,128
64,393,60447,128
64,393,60485,9
64,394,60562,128
64,394,60601,128
64,394,60639,17
64,395,60716,128
64,395,60755,128
64,395,60793,11
64,396,60870,128
64,396,60908,128
64,396,60947,15
64,397,61023,128
64,397,61063,128
64,397,61100,13
64,398,61177,128
64,398,61215,128
64,398,61254,12
64,399,61330,128
64,399,61369,128
64,399,61408,9
64,400,61484,128
64,400,61523,128
64,400,61561,9
64,401,61638,128
64,401,61676,128
64,401,61715,13
64,402,61792,128
64,402,61831,128
64,402,61869,7
64,403,61945,128
64,403,61984,128
64,403,62022,8
64,404,62099,128
64,404,62138,128
64,404,62176,12
64,405,62253,128
64,405,62292,128
64,405,62330,11
64,406,62406,128
64,406,62445,128
64,406,62484,5
64,407,62560,128
64,407,62599,128
64,407,62637,6
64,408,62714,128
64,408,62752,128
64,408,62791,12
64,409,62868,128
64,409,62907,128
64,409,62945,19
64,410,63021,128
64,410,63060,128
64,410,63099,11
64,411,63175,128
64,411,63214,128
64,411,63252,13
64,412,63328,128
64,412,63367,128
64,412,63406,10
64,413,63482,128
64,413,63521,128
64,413,63559,7
64,414,63636,128
64,414,63674,128
64,414,63713,9
64,415,63789,128
64,415,63828,128
64,415,63867,9
64,416,63943,128
64,416,63982,128
64,416,64021,12
64,417,64097,128
64,417,64136,128
64,417,64174,10
64,418,64251,128
64,418,64290,128
64,418,64328,17
64,419,64405,128
64,419,64443,128
64,419,64482,11
64,420,64558,128
64,420,64597,128
64,420,64634,12
64,421,64712,128
64,421,64751,128
64,421,64789,7
64,422,64865,128
64,422,64905,128
64,422,64943,11
64,423,65019,128
64,423,65058,128
64,423,65097,8
64,424,65174,128
64,424,65212,128
64,424,65250,12
64,425,65327,128
64,425,65366,128
64,425,65404,10
64,426,65481,128
64,426,65520,128
64,426,65558,8
64,427,65634,128
64,427,65673,128
64,427,65711,12
64,428,65788,128
64,428,65826,128
64,428,65865,10
64,429,65942,128
64,429,65980,128
64,429,66019,10
64,430,66095,128
64,430,66134,128
64,430,66172,4
64,431,66249,128
64,431,66288,128
64,431,66326,9
64,432,66403,128
64,432,66442,128
64,432,66480,9
64,433,66556,128
64,433,66595,128
64,433,66634,10
64,434,66710,128
64,434,66749,128
64,434,66787,6
64,435,66864,128
64,435,66902,128
64,435,66941,5
64,436,67017,128
64,436,67057,128
64,436,67095,11
64,437,67171,128
64,437,67210,128
64,437,67248,10
64,438,67325,128
64,438,67364,128
64,438,67402,10
64,439,67478,128
64,439,67517,128
64,439,67556,7
64,440,67632,128
64,440,67671,128
64,440,67709,13
64,441,67786,128
64,441,67825,128
64,441,67863,10
64,442,67939,128
64,442,67979,128
64,442,68017,10
64,443,68094,128
64,443,68132,128
64,443,68171,10
64,444,68247,128
64,444,68286,128
64,444,68324,11
64,445,68400,128
64,445,68440,128
64,445,68478,8
64,446,68554,128
64,446,68594,128
64,446,68632,7
64,447,68709,128
64,447,68747,128
64,447,68785,12
64,448,68862,128
64,448,68900,128
64,448,68939,8
64,449,69015,128
64,449,69055,128
64,449,69093,14
64,450,69170,128
64,450,69208,128
64,450,69247,9
64,451,69323,128
64,451,69362,128
64,451,69400,13
64,452,69477,128
64,452,69516,128
64,452,69554,12
64,453,69630,128
64,453,69669,128
64,453,69708,8
64,454,69785,128
64,454,69823,128
64,454,69861,11
64,455,69938,128
64,455,69976,128
64,455,70015,12
64,456,70092,128
64,456,70130,128
64,456,70169,15
64,457,70245,128
64,457,70284,128
64,457,70322,7
64,458,70399,128
64,458,70438,128
64,458,70476,7
64,459,70553,128
64,459,70591,128
64,459,70630,10
64,460,70706,128
64,460,70745,128
64,460,70783,14
64,461,70860,128
64,461,70899,128
64,461,70937,14
64,462,71014,128
64,462,71052,128
64,462,71091,11
64,463,71168,128
64,463,71206,128
64,463,71245,15
64,464,71321,128
64,464,71360,128
64,464,71398,6
64,465,71475,128
64,465,71514,128
64,465,71552,8
64,466,71629,128
64,466,71667,128
64,466,71706,11
64,467,71782,128
64,467,71822,128
64,467,71859,9
64,468,71936,128
64,468,71975,128
64,468,72013,11
64,469,72089,128
64,469,72128,128
64,469,72167,11
64,470,72244,128
64,470,72283,128
64,470,72320,9
64,471,72397,128
64,471,72436,128
64,471,72474,12
64,472,72551,128
64,472,72590,128
64,472,72628,12
64,473,72704,128
64,473,72743,128
64,473,72782,17
64,474,72858,128
64,474,72898,128
64,474,72936,16
64,475,73012,128
64,475,73051,128
64,475,73089,16
64,476,73165,128
64,476,73205,128
64,476,73243,11
64,477,73319,128
64,477,73358,128
64,477,73397,12
64,478,73473,128
64,478,73512,128
64,478,73550,11
64,479,73627,128
64,479,73666,128
64,479,73705,5
64,480,73780,128
64,480,73819,128
64,480,73857,15
64,481,73934,128
64,481,73973,128
64,481,74011,8
64,482,74087,128
64,482,74126,128
64,482,74165,7
64,483,74241,128
64,483,74281,128
64,483,74319,9
64,484,74395,128
64,484,74434,128
64,484,74473,11
64,485,74549,128
64,485,74588,128
64,485,74626,3
64,486,74703,128
64,486,74741,128
64,486,74780,8
64,487,74856,128
64,487,74896,128
64,487,74934,9
64,488,75010,128
64,488,75049,128
64,488,75087,8
64,489,75164,128
64,489,75202,128
64,489,75241,8
64,490,75318,128
64,490,75356,128
64,490,75394,5
64,491,75471,128
64,491,75509,128
64,491,75548,13
64,492,75625,128
64,492,75663,128
64,492,75702,11
64,493,75779,128
64,493,75817,128
64,493,75856,9
64,494,75933,128
64,494,75972,128
64,494,76010,6
64,495,76086,128
64,495,76125,128
64,495,76163,13
64,496,76240,128
64,496,76279,128
64,496,76317,6
64,497,76394,128
64,497,76433,128
64,497,76471,5
64,498,76547,128
64,498,76586,128
64,499,76700,128
64,499,76739,128
64,499,76777,6
64,500,76853,128
64,500,76892,128
64,500,76931,9
64,501,77007,128
64,501,77046,128
64,501,77085,13
64,502,77161,128
64,502,77199,128
64,502,77238,13
64,503,77315,128
64,503,77354,128
64,503,77392,13
64,504,77468,128
64,504,77507,128
64,504,77545,13
64,505,77622,128
64,505,77661,128
64,505,77699,15
64,506,77776,128
64,506,77815,128
64,506,77853,17
64,507,77929,128
64,507,77968,128
64,507,78007,10
64,508,78083,128
64,508,78122,128
64,508,78160,9
64,509,78237,128
64,509,78275,128
64,509,78314,7
64,510,78391,128
64,510,78429,128
64,510,78468,11
64,511,78544,128
64,511,78583,128
64,511,78621,16
64,512,78699,128
64,512,78737,128
64,512,78776,13
64,513,78852,128
64,513,78891,128
64,513,78929,12
