sample,frame_nr,latency [ms]
32.0,364.0,12.014000000000001
32.0,365.0,11.716000000000001
32.0,366.0,11.966000000000001
32.0,367.0,11.961
32.0,368.0,12.018
32.0,369.0,12.029
32.0,370.0,11.691
32.0,371.0,11.962
32.0,372.0,12.004
32.0,373.0,11.71
32.0,374.0,12.023
32.0,375.0,12.0
32.0,376.0,11.709
32.0,377.0,12.034
32.0,378.0,12.001
32.0,379.0,11.713000000000001
32.0,380.0,11.956
32.0,381.0,12.004
32.0,382.0,12.028
32.0,383.0,11.693
32.0,384.0,12.016
32.0,385.0,11.964
32.0,386.0,11.962
32.0,387.0,12.036
32.0,388.0,12.02
32.0,389.0,11.749
32.0,390.0,11.967
32.0,391.0,12.023
32.0,392.0,12.047
32.0,393.0,11.749
32.0,394.0,11.679
32.0,395.0,11.997
32.0,396.0,11.966000000000001
32.0,397.0,11.753
32.0,398.0,12.027000000000001
32.0,399.0,12.011000000000001
32.0,400.0,12.026
32.0,401.0,12.01
32.0,402.0,12.022
32.0,403.0,11.73
32.0,404.0,12.007
32.0,405.0,11.956
32.0,406.0,12.01
32.0,407.0,11.709
32.0,408.0,12.028
32.0,409.0,12.005
32.0,410.0,11.646
32.0,411.0,11.963000000000001
32.0,412.0,11.998000000000001
32.0,413.0,11.702
32.0,414.0,12.005
32.0,415.0,11.943
32.0,416.0,12.011000000000001
32.0,417.0,11.691
32.0,418.0,12.011000000000001
32.0,419.0,11.957
32.0,420.0,11.702
32.0,421.0,12.027000000000001
32.0,422.0,12.030000000000001
32.0,423.0,12.005
32.0,424.0,11.708
32.0,425.0,11.937
32.0,426.0,12.008000000000001
32.0,427.0,11.705
32.0,428.0,12.019
32.0,429.0,12.007
32.0,430.0,11.707
32.0,431.0,12.015
32.0,432.0,11.99
32.0,433.0,11.958
32.0,434.0,11.653
32.0,435.0,12.017
32.0,436.0,12.028
32.0,437.0,11.723
32.0,438.0,11.951
32.0,439.0,12.001
32.0,440.0,11.72
32.0,441.0,12.027000000000001
32.0,442.0,11.950000000000001
32.0,443.0,11.975
32.0,444.0,11.687
32.0,445.0,12.003
32.0,446.0,12.044
32.0,447.0,11.696
32.0,448.0,12.006
32.0,449.0,12.001
32.0,450.0,12.011000000000001
32.0,451.0,12.059000000000001
32.0,452.0,11.987
32.0,453.0,12.015
32.0,454.0,11.685
32.0,455.0,12.017
32.0,456.0,12.016
32.0,457.0,11.64
32.0,458.0,12.016
32.0,459.0,11.974
32.0,460.0,11.743
32.0,461.0,12.004
32.0,462.0,12.044
32.0,463.0,12.004
32.0,464.0,11.705
32.0,465.0,12.011000000000001
32.0,466.0,12.009
32.0,467.0,11.697000000000001
32.0,468.0,11.948
32.0,469.0,12.024000000000001
32.0,470.0,11.71
32.0,471.0,11.724
32.0,472.0,11.928
32.0,473.0,11.958
32.0,474.0,11.694
32.0,475.0,12.021
32.0,476.0,12.008000000000001
32.0,477.0,11.954
32.0,478.0,11.700000000000001
32.0,479.0,12.02
32.0,480.0,11.692
32.0,481.0,12.022
32.0,482.0,11.969
32.0,483.0,12.006
32.0,484.0,11.975
32.0,485.0,11.739
32.0,486.0,11.96
32.0,487.0,12.009
32.0,488.0,11.67
32.0,489.0,12.02
32.0,490.0,11.692
32.0,491.0,12.01
32.0,492.0,12.014000000000001
32.0,493.0,11.997
32.0,494.0,11.736
32.0,495.0,11.713000000000001
32.0,496.0,12.004
32.0,497.0,12.005
32.0,498.0,0.16
32.0,499.0,12.074
32.0,500.0,11.999
32.0,501.0,11.681000000000001
32.0,502.0,11.986
32.0,503.0,11.963000000000001
32.0,504.0,11.75
32.0,505.0,12.013
32.0,506.0,11.968
32.0,507.0,12.018
32.0,508.0,11.752
32.0,509.0,12.021
32.0,510.0,12.004
32.0,511.0,11.687
32.0,512.0,11.955
32.0,513.0,12.006
32.0,514.0,11.993
32.0,515.0,12.040000000000001
32.0,516.0,12.01
32.0,517.0,11.98
32.0,518.0,12.005
32.0,519.0,12.017
32.0,520.0,12.033
32.0,521.0,11.722
32.0,522.0,11.941
32.0,523.0,12.022
32.0,524.0,12.01
32.0,525.0,11.696
32.0,526.0,86399989.856
