frame_nr,latency [ms]
494.0,0.164
495.0,0.152
496.0,0.19
497.0,0.162
499.0,1.369
500.0,0.153
501.0,0.162
502.0,0.181
503.0,0.177
505.0,0.18
506.0,0.18
507.0,0.152
508.0,0.156
509.0,0.17200000000000001
510.0,0.17200000000000001
511.0,0.17300000000000001
512.0,0.152
513.0,0.169
514.0,0.179
515.0,1.3980000000000001
516.0,0.162
517.0,0.17300000000000001
518.0,0.165
519.0,0.145
520.0,0.161
521.0,0.17200000000000001
522.0,0.178
523.0,0.169
524.0,0.155
525.0,0.17500000000000002
526.0,0.182
